master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
MASTER_00138,IX_1875_04.txt,"Notes on the "" Miao - fa - lien - hua - ching "", a Buddhist sutra in Chinese","Watters, T.",1874,1870,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_04.txt,analysis_text,8490,2364,4.480090671231965e-6,1.0480744492015718e-5,1.3056248971658023e-5,7.160271642264942e-5,1.2795174261449264e-4,2.579246748708487e-6,0.6572863487114707,0.002718938676796386,2.5419408846500375e-5,1.120262061395038e-5,4.4532386946444604e-4,0.04396128873938994,0.00816781593874532,9.244145455552363e-4,1.7195448882315664e-4,2.0473209772165054e-5,0.2856611815807406,2.1348047953687621e-4,8.825607884689004e-5,7.375086147759223e-5
MASTER_00139,IX_1875_05.txt,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_05.txt,analysis_text,25638,6571,6.107979478282566e-9,8.300910069039814e-8,2.472664505021541e-6,1.0551639274920417e-5,1.2041368144226318e-7,1.4784687262667328e-8,0.9992088347807498,7.11857082051522e-5,1.1929152604223953e-7,4.922401492500014e-6,2.1101861742146342e-4,1.4216741237103522e-5,1.1750780115130863e-6,1.6965148891881396e-5,2.1486724938288067e-5,4.557608029389571e-8,3.988758104751806e-5,3.871507832444849e-4,6.371221418337189e-6,3.3717265067787245e-6
MASTER_00140,IX_1875_06.txt,Notes on Chinese toxicology,"Macgowan, D. J.",1874,1870,Natural Sciences,Medicine,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_06.txt,analysis_text,3552,906,0.0018473517018073062,0.0030652340118983426,0.003296249270185671,0.014077380965487349,0.0013521042482814956,6.230269026027704e-4,0.24589159242172487,0.003996806046211329,0.002378331851267242,0.002635897399651068,3.48428884415857e-4,3.058426298053397e-4,6.575740710945024e-4,4.695071529810288e-4,0.3443821542773131,0.03158827107482484,0.053404950143368594,0.02645911012216145,0.0059269957880989325,0.2572931910368189
MASTER_00055,IX_1875_07_retrospects_of_events.txt,Retrospect of events in China and Japan,"Kingsmill, T. W.",1864,1860,History and Chronology,"History, Modern (20th century)",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\IX_1875_07_retrospects_of_events.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\IX_1875_07_retrospects_of_events.txt,analysis_text,6855,1874,8.519000871782221e-6,2.8639712497681854e-5,0.04088808868477131,0.01983461116196542,3.5468822356099797e-6,8.457579841631336e-6,0.027412560833399505,6.723021281206202e-4,1.0420343519609207e-5,0.007417615087279361,0.0031336833346689154,1.5237779120559869e-4,1.0832488298683803e-4,6.0537752057738675e-5,5.610308786586961e-4,6.21475329218893e-6,5.882354826755077e-4,0.851221756799011,0.0022213190814323815,0.04566175782950875
MASTER_00402,L_1919_01.txt,Thirty thousand miles in China *,"Edmunds, C. K.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_01.txt,analysis_text,13863,3827,2.536431937709336e-4,1.8452324860812403e-5,0.0500296142409117,0.08975156079908748,0.0011955218019614167,0.09396457297680799,1.9166132219424685e-4,0.004641119932862382,2.7378905951910083e-4,0.2585317443198077,9.105847835883194e-4,0.0020362865472270597,0.02690765068964607,0.001732862580535339,0.010685158108702202,3.835158824859986e-5,0.05396618038127967,0.27448791879632745,5.696572640645523e-4,0.12981366928859708
MASTER_00403,L_1919_02.txt,Chinese metaphorical zoology,"Williams, C. A. S.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_02.txt,analysis_text,5004,1287,0.19650805850940817,1.529708995068897e-6,1.5792009906809562e-5,5.754046065338155e-4,0.050060543141268864,0.0011927087005745827,4.3897677271109986e-5,4.190927600475179e-4,2.3923264941944135e-4,0.010970093881978971,2.932853396553639e-5,0.03808319159962897,0.17856825795312994,0.2335047590301572,0.24140254275660109,4.5555685994503833e-4,0.04622790876836396,0.0013896551812960514,9.454047353259854e-5,2.17905197974988e-4
MASTER_00404,L_1919_03.txt,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_03.txt,analysis_text,7941,1914,9.438881480072829e-5,5.6873509193676436e-5,0.023357202113830314,2.1643110178969037e-4,1.7283050529829088e-4,0.0012628046117932289,0.050615327386796985,0.10475693603865523,0.30427817333976515,2.094290376360577e-4,0.0024207747385986992,2.559046537204587e-4,8.897986371992144e-4,3.3817716493193925e-4,0.05177195867553912,2.0246758295833015e-5,0.3628033753738097,0.07220551184716045,2.6044077588557136e-4,0.02401341491529942
MASTER_00180,L_1919_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_04.txt,analysis_text,37041,8597,0.1663233465232929,0.013793838831925384,2.4271897828789693e-4,4.7943787339123075e-5,1.8793234272207858e-4,0.030591984642533467,9.96831515239069e-7,2.1436817041123027e-5,0.5311937603832032,2.121998648122053e-4,8.81190338080367e-6,3.199301962642356e-5,5.348387163922771e-7,5.574414608871468e-7,1.6347293848967205e-4,0.21003303325805012,1.5180627754342776e-4,2.8625985847834206e-5,3.7402294274686574e-5,0.04692760303993701
MASTER_00406,L_1919_05.txt,"Land of Peach Bloom, The","Kliene, C.",1919,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_05.txt,analysis_text,7776,2003,6.43171246219123e-4,2.0732823302753594e-7,5.28161196281957e-5,4.052939560837918e-4,0.022415998055875404,0.011489728858683677,6.657778649944653e-5,3.1579323198160193e-4,3.7251622738462814e-6,0.08356068118678556,1.337146104554538e-4,8.762482194539222e-4,0.08719697186342713,0.6675101440095516,0.05473493112321111,3.209102765653811e-5,0.0019316459012298328,0.06827668203532396,3.650361958430105e-5,3.17074657843305e-4
MASTER_00408,L_1919_07.txt,Chemical industry in Kwangtung Province,Yan Taz Chiu,1919,1910,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_07.txt,analysis_text,6090,1568,3.378486998302201e-4,2.9816791398722817e-5,1.6158099517964915e-4,4.304244645960401e-5,0.13484027699636866,8.624991925401668e-4,3.9328222279713026e-7,7.259980418121744e-5,1.652369127379582e-4,0.0010394895816648688,5.65922972752679e-7,1.0462245811158357e-4,2.0358306500687932e-4,1.5109129127585442e-5,0.0016758971394905163,5.758005126349588e-4,6.818204808980667e-4,1.6060176684984417e-4,0.006317177807259482,0.8527120370150645
MASTER_00410,L_1919_09.txt,Formosa,NA,1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_09.txt,analysis_text,1950,534,0.0028506525734305387,1.451164411516948e-5,0.015660033376753237,0.0019552623795656833,0.006735571900108359,0.013464963576279758,2.2976313386156096e-4,2.076608891208645e-4,0.01994899342390069,0.2852373453598902,2.0796941695937508e-4,3.5563722614632997e-4,5.013560063214925e-4,0.0012954053019498411,0.15214413066038338,5.960773757012647e-5,0.0016206122984503083,0.18004850694216093,9.587231972452593e-4,0.31650329295578705
MASTER_00411,L_1919_10.txt,"Attractions of entomology, The","Moore, A.",1919,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_10.txt,analysis_text,4677,1205,0.08741567250603462,6.71778413993262e-5,0.0016270641687878894,6.892429957185214e-5,0.14322283690453924,0.13265699437570197,3.684015764018863e-6,0.001476753319302486,0.0017729789853409043,0.0025974975395837313,9.91240143900039e-7,3.0321585574837225e-4,0.08437937933559433,5.841357867279831e-4,0.1027096348035327,7.348434386284791e-4,0.2381129965249948,0.0032942794082404187,2.0626402089664986e-4,0.19876467562946626
MASTER_00412,L_1919_11.txt,"Beginning of the study of the flora and fauna of Soochow and vicinity, A","Gee, N. G.",1919,1910,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_11.txt,analysis_text,7041,999,0.7511157371751992,0.019687759352955615,3.314247825046728e-4,1.3360508100099093e-4,6.181396620354091e-4,0.16326124521502222,1.1700357417342863e-6,6.346867699312455e-5,0.0020593573457247136,4.207896480638201e-4,1.929070602385226e-6,3.5664495892874455e-4,3.339759966218906e-4,2.5348260517496676e-5,4.8063393540736377e-4,0.0010618053219870701,0.056102512615178735,7.853064135169797e-4,1.5322643588571295e-5,0.0031438238084096717
MASTER_00413,L_1919_12.txt,Notes on Kansu,"King, G. E.",1919,1910,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_12.txt,analysis_text,1770,467,0.006723504529938582,5.570173518065e-5,8.474436255596842e-4,0.02321054257893552,0.001444379129690881,0.07784386994341867,4.973931360314879e-5,0.0014482137206444472,0.0032674453565769597,0.09162487188809743,0.005439388208183449,0.017825378017456015,5.995480832355556e-4,0.003890114513016517,0.003584328111112848,9.182677445918597e-4,0.005363590760652866,0.003879624830920495,6.743801458034234e-4,0.751309667763381
MASTER_00414,L_1919_13.txt,"Exhibition of pictures by a Russian artist, An *","Howell, E. B.",1919,1910,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\L_1919_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\L_1919_13.txt,analysis_text,981,254,0.009213169720351085,7.740150584284423e-5,0.004061211805755392,1.1701263352521003e-4,0.018446514252631926,0.05109741742131355,0.001310450759896972,0.005050449628737125,0.09810540280422882,0.0010351104512304097,0.002142943921056313,0.026071730602317558,0.003295800437924594,0.18919066241768967,0.021063611325830348,4.7007102857735665e-4,0.557260452195023,0.0012293965806676713,0.0014576217582358154,0.009303568749164645
MASTER_00415,LI_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_01.txt,analysis_text,6885,1775,8.759520127779887e-6,1.3980710318185464e-6,1.574348776601191e-4,1.0449554872033856e-5,1.96784925551796e-4,0.6324516530500163,4.9417512968178424e-5,0.3157716374610114,3.660043301206483e-4,5.045938947573672e-4,0.044637489913306,0.0013040622903805882,1.4062082833349142e-4,9.093850662486239e-4,1.4708616728418422e-4,1.1945810945220364e-4,0.002424172002674873,4.3978387502045525e-5,2.1898688122652212e-7,7.55395049819257e-4
MASTER_00416,LI_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_02.txt,analysis_text,6798,1811,1.4668512295347703e-5,1.2127137422874403e-6,7.99167359721903e-5,7.0548300391173395e-6,0.03566331001388652,4.602543240269604e-4,6.477845178381677e-5,0.05540159331941558,8.07613029322212e-6,7.912392458696916e-5,6.204958036683433e-5,0.03144626490613192,0.18148664397832348,0.02614293866507591,4.1914716072504447e-4,1.6491179394258788e-5,0.6680483017694278,2.3754716487136063e-5,1.5044324368074967e-4,4.2397584434484946e-4
MASTER_00417,LI_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_03.txt,analysis_text,10899,2941,9.911550426881125e-7,4.50660187211178e-9,7.235510429710225e-7,7.906575812925724e-7,2.778501330151055e-5,9.865974313894479e-7,3.3572359734712016e-6,1.7002051648894577e-4,6.771967421053956e-8,3.3209047547824792e-6,1.202357602014054e-7,2.873025913029009e-5,0.9980584799171351,0.0010763721024250577,1.0035091377865154e-4,2.0474597314313097e-7,5.110564572735312e-4,1.251995337964914e-5,1.058054785664575e-7,4.011751772263529e-6
MASTER_00418,LI_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_04.txt,analysis_text,3375,897,1.6758324654859899e-4,2.3293878950250997e-4,2.4110983689514356e-4,0.03667349533035018,5.810982936813786e-5,4.138784579861527e-4,4.1583501781443126e-06,6.772969338257331e-5,2.213609819130641e-4,0.0011790732364228827,7.665834552130952e-5,3.5936873278788576e-4,6.959485012171441e-5,8.965657598763644e-6,2.1083024795744964e-4,1.1760215530055368e-4,0.0013832395668800172,0.0032312485148172296,0.02969269260456056,0.9255903615719071
MASTER_00419,LI_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_05.txt,analysis_text,16482,4652,1.1455649413614977e-5,1.1435881552164954e-7,4.892720757325254e-7,1.0556428608881003e-8,0.9992508851937659,1.0806313666547737e-4,2.7856182611347826e-8,5.5723348800984814e-6,5.891563386087093e-7,3.837083910889979e-5,1.1500287691073096e-8,1.3813414656124848e-4,6.822047888164954e-5,1.5707163818917715e-4,5.498988825717114e-5,3.652656695242025e-5,9.341109855322892e-5,4.086527247089916e-8,1.703423027677496e-5,1.898123309303488e-5
MASTER_00420,LI_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_06.txt,analysis_text,9510,2505,1.1190478748288759e-4,4.7643487947618105e-6,6.516967948051636e-4,0.013540858657674366,1.8282317335986022e-4,0.001899414991036966,2.2866698277718413e-4,0.042844254579873314,2.804362841330135e-5,0.049901619891103255,8.593525440774522e-4,0.005198937176235875,0.008731437420637218,0.0032495865523588306,0.0026678904719304145,1.5783033671407523e-6,0.09247438219937608,0.7657512134486759,4.011197752494531e-4,0.011270454272770215
MASTER_00421,LI_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_07.txt,analysis_text,14160,4050,0.0017678833176538275,1.4963734832754234e-6,1.9543527781347072e-7,1.1193137451659167e-4,0.010562752123505072,0.0030283037334174613,1.6058275230563127e-5,1.8540336819521612e-4,1.2336303298767176e-5,6.332111037662202e-4,6.287544318330546e-4,0.07027179363780717,0.0011783555088654086,0.9028532036031564,7.124554977984327e-4,0.004917421650883298,0.003077874706843048,2.1860399142027756e-5,1.2158838164950319e-5,6.550317162197762e-6
NA,LI_1920_08.txt,NA,NA,1920,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_08.txt,analysis_text,8532,2521,4.7920675772249643e-4,1.2813193200338514e-4,0.003004949933821227,4.523833267315869e-6,2.3111755580286546e-4,4.696871531205128e-4,1.2739035632765404e-5,1.644643268202107e-4,0.4653677604666808,2.245666088471778e-5,2.6272052529150746e-5,7.632956296960044e-6,8.586801773970174e-6,6.000115266116265e-6,9.252460984061927e-5,0.5277273597671239,1.4882873385171086e-4,1.3973492997157186e-5,2.4745446112312264e-6,0.002081309269952752
MASTER_00423,LI_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\LI_1920_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\LI_1920_09.txt,analysis_text,11580,3219,5.666148855807045e-6,1.2149595587924004e-7,4.632998705319084e-6,1.728061543585319e-5,9.002460950147067e-5,1.799051737979294e-5,0.6656147743268892,3.1494913745677233e-4,1.0363955975253239e-5,1.2551352829211934e-4,1.242667523337543e-4,1.1598397559666998e-4,0.0016852969842362697,0.2685080985638403,0.06266515686486503,4.005433152728609e-6,4.8158225170847637e-4,1.94470301829791e-4,3.82302032841893e-6,1.5998517661493134e-5
